Milliseconds,Voltage 
120534,-3703
120548,-3693
120562,-3736
120577,-3702
120591,-3739
120606,-3788
120621,-3760
120635,-3805
120649,-3848
120665,-3857
120679,-3892
120693,-3858
120708,-3812
120722,-3786
120737,-3784
120752,-3819
120766,-3783
120780,-3765
120796,-3804
120810,-3770
120824,-3791
120839,-3761
120853,-3733
120868,-3768
120883,-3801
120897,-3789
120911,-3773
120926,-3802
120941,-3768
120955,-3787
120970,-3745
120984,-3739
120999,-3717
121014,-3724
121028,-3712
121042,-3757
121057,-3784
121072,-3793
121086,-3767
121101,-3759
121115,-3723
121131,-3705
121145,-3659
121159,-3651
121174,-3605
121188,-3610
121203,-3572
121218,-3548
121232,-3530
121246,-3579
121262,-3612
121276,-3592
121290,-3568
121305,-3562
121319,-3591
121334,-3591
121349,-3622
121363,-3604
121377,-3613
121392,-3571
121407,-3594
121421,-3582
121436,-3627
121450,-3597
121465,-3638
121480,-3638
121494,-3643
121508,-3670
121523,-3691
121538,-3675
121552,-3665
121567,-3635
121581,-3674
121596,-3711
121611,-3760
121625,-3805
121639,-3806
121654,-3807
121669,-3810
121683,-3778
121698,-3787
121712,-3761
121728,-3755
121742,-3796
121756,-3811
121771,-3777
121785,-3771
121800,-3767
121815,-3814
121829,-3861
121843,-3815
121858,-3840
121873,-3841
121887,-3821
121902,-3775
121916,-3794
121931,-3760
121946,-3785
121960,-3777
121974,-3790
121989,-3758
122004,-3724
122018,-3725
122033,-3742
122047,-3777
122062,-3771
122077,-3769
122091,-3759
122105,-3784
122120,-3758
122135,-3771
122149,-3784
122164,-3831
122178,-3829
122193,-3860
122208,-3891
122222,-3859
122236,-3888
122251,-3911
122266,-3911
122280,-3922
122295,-3912
122309,-3908
122323,-3896
122339,-3880
122353,-3921
122368,-3875
122382,-3876
122397,-3870
122412,-3877
122426,-3841
122440,-3858
122455,-3836
122470,-3794
122484,-3803
122499,-3834
122513,-3841
122528,-3823
122543,-3828
122557,-3802
122571,-3805
122586,-3846
122601,-3849
122615,-3860
122630,-3842
122644,-3869
122659,-3872
122674,-3838
122688,-3830
122702,-3861
122717,-3910
122732,-3921
122746,-3930
122761,-3977
122775,-3980
122789,-3946
122805,-3900
122819,-3900
122833,-3864
122848,-3822
122863,-3804
122877,-3825
122892,-3791
122906,-3802
122920,-3851
122936,-3825
122950,-3832
122964,-3839
122979,-3848
122994,-3871
123009,-3863
123023,-3886
123037,-3846
123052,-3889
123067,-3863
123081,-3829
123096,-3858
123110,-3856
123125,-3820
123140,-3821
123154,-3775
123168,-3749
123183,-3760
123198,-3771
123212,-3769
123227,-3774
123241,-3732
123255,-3728
123271,-3777
123285,-3812
123299,-3776
123314,-3821
123329,-3813
123343,-3799
123358,-3826
123372,-3841
123386,-3868
123402,-3897
123416,-3883
123430,-3865
123445,-3894
123460,-3909
123474,-3889
123489,-3885
123503,-3910
123517,-3947
123533,-3984
123547,-3993
123561,-4010
123576,-4039
123591,-4062
123606,-4034
123620,-4069
123634,-4049
123649,-4023
123664,-4060
123678,-4018
123693,-4010
123707,-4045
123721,-4009
123737,-4054
123751,-4038
123765,-4032
123780,-4018
123795,-4014
123809,-4006
123824,-4039
123838,-4052
123852,-4048
123868,-4012
123882,-4013
123896,-4048
123911,-4008
123926,-3960
123940,-3940
123955,-3969
123969,-3974
123983,-3958
123999,-3932
124013,-3902
124027,-3905
124042,-3879
124057,-3867
124071,-3837
124086,-3872
124100,-3909
124114,-3942
124130,-3900
124144,-3903
124158,-3895
124173,-3896
124187,-3872
124203,-3830
124217,-3867
124231,-3910
124246,-3913
124261,-3926
124275,-3922
124290,-3886
124304,-3848
124318,-3834
124334,-3810
124348,-3813
124362,-3791
124377,-3826
124392,-3851
124406,-3884
124421,-3897
124435,-3912
124449,-3902
124465,-3925
124479,-3952
124493,-3969
124508,-3921
124523,-3893
124537,-3908
124552,-3902
124566,-3864
124580,-3826
124596,-3855
124610,-3886
124624,-3897
124639,-3859
124653,-3817
124668,-3834
124683,-3814
124697,-3829
124711,-3789
124727,-3798
124741,-3817
124755,-3860
124770,-3877
124784,-3861
124800,-3831
124814,-3803
124828,-3804
124843,-3839
124858,-3874
124872,-3881
124887,-3892
124901,-3876
124915,-3889
124931,-3932
124945,-3898
124959,-3903
124974,-3908
124989,-3931
125003,-3899
125018,-3904
125032,-3937
125046,-3893
125062,-3930
125076,-3967
125090,-3990
125105,-3952
125119,-3950
125134,-3936
125149,-3930
125163,-3904
125177,-3949
125193,-3982
125207,-3970
125221,-3930
125236,-3943
125250,-3907
125265,-3928
125280,-3939
125294,-3944
125308,-3944
125324,-3908
125338,-3943
125352,-3917
125367,-3889
125381,-3873
125396,-3916
125411,-3892
125425,-3901
125440,-3908
125455,-3880
125469,-3885
125484,-3906
125498,-3874
125512,-3899
125528,-3885
125542,-3871
125556,-3872
125571,-3824
125585,-3800
125600,-3817
125615,-3846
125629,-3885
125643,-3894
125659,-3888
125673,-3937
125687,-3895
125702,-3885
125716,-3908
125731,-3947
125746,-3978
125760,-3966
125774,-3991
125790,-4036
125804,-4037
125818,-4033
125833,-4050
125847,-4024
125862,-4073
125877,-4094
125891,-4048
125905,-4069
125921,-4023
125935,-4052
125949,-4004
125964,-4045
125978,-4003
125993,-4020
126008,-3984
126022,-3997
126036,-4004
126051,-3964
126066,-3965
126081,-3955
126095,-3998
126109,-4041
126125,-4019
126139,-3977
126153,-4010
126168,-4031
126182,-4038
126197,-4024
126212,-4039
126226,-4021
126240,-3977
126256,-3975
126270,-4000
126284,-3990
126299,-3964
126313,-4001
126328,-4016
126343,-3978
126357,-3974
126371,-3926
126387,-3961
126401,-3992
126415,-4031
126430,-4052
126444,-4093
126459,-4071
126474,-4033
126488,-3991
126502,-4022
126517,-4063
126532,-4080
126546,-4099
126561,-4093
126575,-4075
126590,-4043
126605,-4003
126619,-3973
126633,-4016
126648,-4014
126663,-4047
126678,-4013
126692,-4009
126706,-3983
126722,-4028
126736,-4077
126750,-4029
126765,-4009
126779,-3981
126794,-4022
126809,-3992
126823,-4029
126837,-4032
126853,-4043
126867,-4066
126881,-4026
126896,-4020
126910,-4029
126925,-4029
126940,-4048
126954,-4046
126968,-4069
126983,-4076
126998,-4062
127012,-4095
127027,-4079
127041,-4126
127056,-4092
127071,-4078
127085,-4107
127099,-4134
127114,-4108
127129,-4151
127143,-4107
127158,-4134
127172,-4139
127187,-4139
127202,-4176
127216,-4209
127230,-4220
127245,-4182
127260,-4166
127275,-4169
127289,-4141
127303,-4135
127319,-4097
127333,-4055
127347,-4068
127362,-4075
127376,-4076
127391,-4097
127406,-4067
127420,-4076
127434,-4113
127449,-4136
127464,-4147
127478,-4105
127493,-4134
127507,-4086
127522,-4123
127537,-4091
127551,-4075
127565,-4027
127580,-4046
127595,-4028
127609,-4037
127624,-4015
127638,-3989
127653,-4024
127668,-4055
127682,-4023
127696,-4064
127711,-4105
127726,-4108
127740,-4117
127755,-4160
127769,-4175
127784,-4222
127799,-4216
127813,-4168
127827,-4211
127842,-4171
127857,-4184
127872,-4156
127886,-4177
127900,-4206
127915,-4194
127930,-4215
127944,-4171
127959,-4172
127973,-4215
127988,-4226
128003,-4255
128017,-4284
128031,-4285
128046,-4251
128061,-4270
128075,-4281
128090,-4265
128104,-4268
128119,-4303
128134,-4342
128148,-4349
128162,-4331
128177,-4301
128192,-4344
128206,-4389
128221,-4430
128235,-4406
128250,-4368
128265,-4330
128279,-4290
128293,-4323
128308,-4323
128323,-4275
128337,-4286
128352,-4289
128366,-4253
128380,-4237
128396,-4254
128410,-4234
128424,-4273
128439,-4284
128454,-4242
128468,-4261
128483,-4282
128497,-4244
128512,-4281
128527,-4279
128541,-4265
128556,-4270
128570,-4224
128585,-4239
128600,-4286
128614,-4301
128628,-4346
128643,-4342
128658,-4328
128672,-4290
128687,-4317
128701,-4281
128716,-4320
128731,-4361
128745,-4394
128759,-4348
128774,-4363
128789,-4412
128803,-4378
128818,-4340
128832,-4371
128846,-4331
128862,-4372
128876,-4370
128890,-4332
128905,-4320
128920,-4359
128934,-4341
128949,-4372
128963,-4324
128977,-4324
128993,-4349
129007,-4321
129021,-4317
129036,-4358
129051,-4365
129065,-4321
129080,-4273
129094,-4292
129108,-4246
129124,-4244
129138,-4204
129153,-4184
129167,-4164
129182,-4187
129197,-4204
129211,-4174
129225,-4152
129240,-4197
129255,-4177
129269,-4135
129284,-4138
129298,-4173
129312,-4165
129328,-4135
129342,-4176
129356,-4170
129371,-4144
129386,-4098
129400,-4074
129415,-4101
129429,-4067
129443,-4047
129459,-4070
129473,-4083
129487,-4077
129502,-4110
129517,-4064
129531,-4067
129546,-4096
129560,-4078
129574,-4089
129590,-4069
129604,-4067
129618,-4090
129633,-4066
129648,-4081
129662,-4124
129677,-4129
129691,-4170
129705,-4162
129721,-4205
129735,-4185
129750,-4157
129764,-4192
129778,-4229
129794,-4189
129808,-4155
129822,-4115
129837,-4138
129852,-4187
129866,-4175
129881,-4131
129895,-4138
129909,-4136
129925,-4124
129939,-4133
129953,-4146
129968,-4147
129983,-4186
129997,-4201
130012,-4171
130026,-4163
130040,-4147
130056,-4180
130070,-4154
130084,-4193
130099,-4194
130114,-4162
130128,-4122
130143,-4131
130157,-4154
130171,-4134
130187,-4177
130201,-4137
130215,-4182
130230,-4176
130244,-4136
130259,-4098
130274,-4107
130288,-4073
130302,-4074
130318,-4101
130332,-4073
130347,-4067
130361,-4096
130375,-4076
130391,-4123
130405,-4140
130419,-4181
130434,-4190
130449,-4160
130463,-4181
130478,-4173
130492,-4220
130506,-4249
130522,-4217
130536,-4189
130550,-4171
130565,-4198
130580,-4239
130594,-4191
130609,-4155
130623,-4188
130637,-4219
130653,-4232
130667,-4206
130681,-4255
130696,-4304
130710,-4305
130725,-4308
130740,-4343
130754,-4343
130768,-4311
130784,-4297
130798,-4277
130812,-4265
130827,-4278
130841,-4278
130856,-4315
130871,-4318
130885,-4365
130899,-4347
130915,-4356
130929,-4369
130944,-4418
130958,-4445
130972,-4433
130988,-4409
131002,-4363
131016,-4372
131031,-4332
131046,-4298
131060,-4276
131075,-4260
131089,-4279
131103,-4269
131119,-4278
131133,-4264
131147,-4254
131162,-4291
131176,-4259
131191,-4221
131206,-4181
131220,-4133
131234,-4158
131250,-4120
131264,-4096
131278,-4064
131293,-4101
131307,-4128
131322,-4088
131337,-4042
131351,-4028
131365,-3994
131381,-4023
131395,-3975
131409,-4014
131424,-4017
131438,-4030
131453,-4041
131468,-4037
131482,-4080
131496,-4089
131512,-4124
131526,-4114
131540,-4098
131555,-4139
131569,-4148
131585,-4173
131599,-4171
131613,-4176
131628,-4221
131642,-4217
131657,-4191
131672,-4232
131686,-4261
131700,-4284
131716,-4315
131730,-4289
131744,-4261
131759,-4255
131773,-4209
131788,-4193
131803,-4169
131817,-4192
131831,-4241
131847,-4209
131861,-4244
131875,-4273
131890,-4263
131904,-4310
131919,-4351
131934,-4354
131948,-4397
131962,-4385
131978,-4412
131992,-4427
132006,-4442
132021,-4422
132035,-4445
132050,-4437
132065,-4423
132079,-4460
132093,-4448
132108,-4491
132123,-4538
132137,-4543
132152,-4572
132166,-4546
132182,-4542
132196,-4504
132210,-4486
132225,-4535
132239,-4513
132254,-4562
132269,-4597
132283,-4622
132297,-4637
132313,-4686
132327,-4695
132341,-4693
132356,-4651
132370,-4637
132385,-4633
132400,-4627
132414,-4662
132428,-4626
132444,-4659
132458,-4625
132472,-4666
132487,-4622
132501,-4602
132516,-4627
132531,-4597
132545,-4581
132559,-4612
132574,-4623
132589,-4636
132603,-4675
132618,-4678
132632,-4656
132647,-4626
132662,-4578
132676,-4548
132690,-4587
132705,-4571
132720,-4533
132734,-4501
132749,-4491
132763,-4524
132779,-4486
132793,-4519
132807,-4542
132822,-4538
132836,-4577
132851,-4596
132866,-4568
132880,-4534
132894,-4549
132910,-4582
132924,-4629
132938,-4666
132953,-4630
132967,-4600
132982,-4639
132997,-4631
133011,-4678
133025,-4666
133040,-4713
133055,-4720
133069,-4692
133084,-4697
133098,-4673
133113,-4643
133128,-4656
133142,-4691
133156,-4728
133171,-4696
133186,-4733
133200,-4782
133215,-4789
133229,-4806
133244,-4831
133259,-4799
133273,-4828
133287,-4865
133302,-4876
133317,-4876
133331,-4866
133346,-4887
133360,-4877
133376,-4920
133390,-4872
133404,-4881
133419,-4849
133433,-4837
133448,-4856
133463,-4834
133477,-4835
133491,-4825
133506,-4801
133521,-4834
133535,-4851
133550,-4837
133564,-4880
133579,-4883
133594,-4849
133608,-4823
133622,-4852
133637,-4850
133652,-4887
133666,-4853
133681,-4835
133695,-4791
133710,-4787
133725,-4812
133739,-4825
133753,-4846
133768,-4826
133783,-4784
133797,-4801
133812,-4826
133826,-4871
133841,-4912
133856,-4953
133870,-4919
133884,-4946
133899,-4949
133914,-4905
133928,-4944
133943,-4951
133957,-4915
133971,-4918
133987,-4904
134001,-4953
134016,-4947
134030,-4988
134045,-4995
134060,-5040
134074,-5024
134088,-5033
134103,-5003
134118,-4957
134132,-4949
134147,-4931
134161,-4917
134176,-4875
134191,-4900
134205,-4919
134219,-4928
134234,-4908
134249,-4953
134263,-5002
134278,-5051
134292,-5047
134307,-5005
134322,-5038
134336,-5036
134350,-5020
134365,-4992
134380,-4997
134394,-4993
134409,-4951
134423,-5000
134437,-5005
134453,-4961
134467,-4970
134481,-4985
134496,-4937
134511,-4978
134525,-5007
134540,-5026
134554,-5075
134568,-5047
134584,-5045
134598,-5023
134612,-5026
134627,-5008
134642,-5000
134657,-4954
134671,-4955
134685,-4939
134700,-4962
134715,-5001
134729,-4991
134744,-5012
134758,-4980
134773,-5027
134788,-5032
134802,-5059
134816,-5037
134831,-5042
134846,-5091
134860,-5045
134875,-5017
134889,-5022
134903,-4980
134919,-5005
134933,-5054
134947,-5057
134962,-5053
134977,-5009
134991,-5018
135006,-5002
135020,-5039
135034,-5086
135050,-5117
135064,-5120
135078,-5131
135093,-5083
135108,-5071
135122,-5080
135137,-5034
135151,-4986
135165,-5009
135181,-5042
135195,-5036
135209,-5043
135224,-5090
135239,-5137
135254,-5127
135268,-5148
135282,-5161
135297,-5172
135312,-5203
135326,-5236
135341,-5273
135355,-5302
135369,-5339
135385,-5295
135399,-5306
135413,-5260
135428,-5309
135443,-5271
135457,-5231
135472,-5223
135486,-5205
135500,-5236
135516,-5188
135530,-5160
135544,-5140
135559,-5116
135574,-5125
135588,-5123
135603,-5097
135617,-5063
135631,-5035
135647,-5074
135661,-5034
135675,-5035
135690,-5060
135705,-5079
135719,-5108
135734,-5121
135748,-5134
135762,-5120
135778,-5139
135792,-5156
135806,-5179
135821,-5182
135835,-5142
135851,-5161
135865,-5131
135879,-5109
135894,-5097
135909,-5126
135923,-5102
135938,-5105
135952,-5114
135966,-5104
135982,-5107
135996,-5077
136010,-5100
136025,-5090
136040,-5080
136054,-5034
136069,-5079
136083,-5069
136097,-5057
136113,-5086
136127,-5056
136141,-5087
136156,-5112
136171,-5068
136185,-5040
136200,-4992
136214,-5013
136228,-5062
136244,-5103
136258,-5055
136272,-5080
136287,-5044
136301,-5014
136316,-4974
136331,-4970
136345,-4966
136359,-4991
136375,-5030
136389,-5033
136403,-5027
136418,-5015
136432,-4979
136448,-4971
136462,-4965
136476,-4951
136491,-4962
136506,-4991
136520,-5020
136535,-5047
136549,-5050
136563,-5026
136579,-5014
136593,-5025
136607,-4985
136622,-4986
136637,-5005
136651,-4981
136666,-4992
136680,-4988
136694,-5005
136710,-4999
136724,-5020
136738,-5029
136753,-4987
136767,-4971
136782,-5008
136797,-5027
136811,-5040
136825,-5034
136841,-5063
136855,-5017
136869,-5001
136884,-5036
136898,-5071
136913,-5069
136928,-5072
136942,-5085
136956,-5126
136972,-5131
136986,-5164
137000,-5150
137015,-5104
137029,-5121
137044,-5103
137059,-5144
137073,-5110
137088,-5139
137103,-5188
137117,-5195
137132,-5232
137146,-5265
137160,-5282
137176,-5283
137190,-5247
137204,-5199
137219,-5226
137233,-5265
137248,-5270
137263,-5301
137277,-5263
137291,-5243
137307,-5197
137321,-5159
137335,-5147
137350,-5099
137364,-5087
137379,-5081
137394,-5124
137408,-5114
137422,-5108
137438,-5131
137452,-5140
137466,-5155
137481,-5188
137495,-5142
137510,-5191
137525,-5187
137539,-5157
137553,-5168
137569,-5193
137583,-5230
137597,-5247
137612,-5254
137626,-5224
137641,-5196
137656,-5203
137670,-5238
137684,-5198
137699,-5199
137714,-5200
137729,-5215
137743,-5215
137757,-5232
137773,-5226
137787,-5226
137801,-5204
137816,-5164
137830,-5193
137845,-5163
137860,-5206
137874,-5184
137888,-5140
137904,-5106
137918,-5155
137932,-5160
137947,-5183
137961,-5141
137976,-5144
137991,-5181
138005,-5228
138019,-5263
138035,-5229
138049,-5221
138063,-5173
138078,-5167
138092,-5159
138107,-5145
138122,-5127
138136,-5162
138150,-5148
138165,-5132
138180,-5130
138194,-5110
138209,-5108
138223,-5076
138238,-5081
138253,-5116
138267,-5116
138281,-5096
138296,-5143
138311,-5105
138326,-5091
138340,-5077
138354,-5118
138370,-5080
138384,-5038
138398,-5081
138413,-5114
138427,-5094
138442,-5143
138457,-5103
138471,-5069
138485,-5116
138501,-5165
138515,-5214
138529,-5190
138544,-5211
138558,-5254
138573,-5263
138588,-5310
138602,-5319
138616,-5291
138631,-5316
138646,-5270
138660,-5244
138675,-5289
138689,-5334
138704,-5312
138719,-5341
138733,-5307
138747,-5275
138762,-5312
138777,-5270
138791,-5238
138806,-5220
138820,-5239
138835,-5193
138850,-5175
138864,-5224
138878,-5182
138893,-5176
138908,-5132
138923,-5128
138937,-5116
138951,-5161
138967,-5198
138981,-5243
138995,-5260
139010,-5242
139024,-5218
139039,-5218
139054,-5182
139068,-5164
139082,-5177
139097,-5143
139112,-5113
139126,-5107
139141,-5081
139155,-5043
139170,-5025
139185,-5042
139199,-5022
139213,-5071
139228,-5039
139243,-5068
139257,-5085
139272,-5116
139286,-5157
139301,-5125
139316,-5077
139330,-5078
139344,-5044
139359,-5049
139374,-5015
139388,-5030
139403,-4998
139417,-4960
139432,-4971
139447,-5016
139461,-4988
139475,-4982
139490,-4974
139505,-4936
139520,-4902
139534,-4874
139548,-4921
139563,-4887
139578,-4914
139592,-4943
139607,-4907
139621,-4869
139636,-4910
139651,-4894
139665,-4878
139679,-4913
139694,-4960
139709,-4977
139723,-4992
139738,-5041
139752,-5048
139767,-5048
139782,-5012
139796,-4966
139810,-4979
139825,-4937
139840,-4952
139854,-4961
139869,-4986
139883,-4966
139898,-4981
139913,-4979
139927,-5004
139941,-5027
139956,-5042
139971,-5028
139985,-5051
140000,-5082
140014,-5082
140028,-5099
140044,-5065
140058,-5082
140072,-5109
140087,-5093
140102,-5138
140116,-5138
140131,-5124
140145,-5147
140160,-5164
140175,-5173
140189,-5125
140204,-5134
140218,-5106
140233,-5064
140248,-5077
140262,-5118
140276,-5133
140291,-5117
140306,-5124
140320,-5159
140335,-5139
140349,-5174
140364,-5162
140379,-5136
140393,-5104
140407,-5113
140422,-5105
140437,-5142
140451,-5149
140466,-5196
140480,-5233
140494,-5236
140510,-5271
140524,-5257
140538,-5288
140553,-5278
140568,-5260
140582,-5252
140597,-5238
140611,-5232
140625,-5267
140641,-5227
140655,-5179
140669,-5212
140684,-5196
140699,-5160
140713,-5205
140728,-5189
140742,-5153
140756,-5198
140772,-5180
140786,-5134
140801,-5088
140815,-5099
140830,-5110
140845,-5102
140859,-5103
140873,-5059
140888,-5106
140903,-5125
140917,-5083
140932,-5049
140946,-5068
140960,-5044
140976,-5044
140990,-5040
141004,-5061
141019,-5064
141034,-5036
141048,-5067
141063,-5029
141077,-5078
141091,-5107
141107,-5089
141121,-5108
141135,-5096
141150,-5135
141165,-5131
141179,-5150
141194,-5191
141208,-5196
141222,-5160
141238,-5158
141252,-5114
141266,-5151
141281,-5151
141296,-5172
141310,-5207
141325,-5248
141339,-5253
141353,-5229
141369,-5266
141383,-5279
141398,-5261
141412,-5262
141426,-5299
141442,-5263
141456,-5225
141470,-5189
141485,-5204
141500,-5178
141514,-5197
141529,-5224
141543,-5253
141557,-5219
141573,-5232
141587,-5235
141601,-5187
141616,-5188
141631,-5235
141645,-5256
141660,-5295
141674,-5295
141688,-5265
141704,-5268
141718,-5226
141732,-5188
141747,-5140
141762,-5126
141776,-5149
141791,-5123
141805,-5081
141819,-5082
141835,-5131
141849,-5127
141863,-5152
141878,-5175
141892,-5188
141907,-5172
141922,-5193
141936,-5208
141950,-5190
141966,-5186
141980,-5166
141995,-5150
142009,-5126
142023,-5157
142039,-5202
142053,-5176
142067,-5150
142082,-5167
142097,-5188
142111,-5227
142126,-5197
142140,-5159
142154,-5137
142170,-5156
142184,-5205
142198,-5205
142213,-5208
142228,-5229
142242,-5244
142257,-5240
142271,-5228
142285,-5198
142301,-5186
142315,-5203
142329,-5210
142344,-5210
142358,-5231
142373,-5221
142388,-5268
142402,-5303
142416,-5273
142432,-5249
142446,-5243
142460,-5209
142475,-5161
142489,-5131
142504,-5123
142519,-5156
142533,-5191
142547,-5165
142563,-5202
142577,-5219
142592,-5250
142606,-5291
142620,-5275
142636,-5229
142650,-5252
142664,-5212
142679,-5241
142694,-5201
142708,-5242
142723,-5236
142737,-5232
142751,-5222
142767,-5225
142781,-5254
142795,-5214
142810,-5253
142824,-5241
142839,-5195
142854,-5226
142868,-5255
142882,-5286
142898,-5276
142912,-5301
142926,-5255
142941,-5237
142955,-5223
142970,-5213
142985,-5173
142999,-5220
143013,-5227
143029,-5266
143043,-5305
143057,-5318
143072,-5280
143086,-5323
143101,-5279
143116,-5255
143130,-5241
143144,-5248
143160,-5244
143174,-5283
143188,-5281
143203,-5243
143217,-5243
143233,-5233
143247,-5260
143261,-5250
143276,-5285
143290,-5259
143305,-5245
143320,-5243
143334,-5221
143348,-5197
143364,-5165
143378,-5159
143392,-5117
143407,-5126
143421,-5163
143436,-5149
143451,-5109
143465,-5110
143479,-5062
143495,-5083
143509,-5081
143523,-5086
143538,-5048
143552,-5055
143567,-5090
143582,-5101
143596,-5063
143610,-5092
143626,-5093
143640,-5067
143654,-5037
143669,-5033
143683,-5038
143698,-5063
143713,-5066
143727,-5101
143741,-5144
143756,-5179
143771,-5194
143785,-5154
143800,-5199
143814,-5197
143830,-5220
143844,-5188
143858,-5148
143873,-5177
143887,-5167
143902,-5178
143917,-5217
143931,-5205
143945,-5205
143961,-5242
143975,-5263
143989,-5243
144004,-5248
144018,-5281
144033,-5265
144048,-5280
144062,-5305
144076,-5332
144092,-5373
144106,-5371
144120,-5386
144135,-5403
144149,-5448
144164,-5412
144179,-5455
144193,-5425
144207,-5472
144222,-5509
144237,-5495
144251,-5461
144266,-5476
144280,-5472
144295,-5458
144310,-5467
144324,-5443
144338,-5444
144353,-5467
144368,-5437
144382,-5468
144397,-5473
144411,-5441
144427,-5454
144441,-5450
144455,-5422
144470,-5396
144484,-5392
144499,-5392
144514,-5380
144528,-5423
144542,-5440
144558,-5412
144572,-5388
144586,-5389
144601,-5373
144615,-5402
144630,-5388
144645,-5417
144659,-5403
144673,-5440
144688,-5443
144703,-5399
144717,-5359
144732,-5396
144746,-5372
144761,-5350
144776,-5385
144790,-5386
144804,-5387
144819,-5369
144834,-5349
144848,-5362
144863,-5387
144877,-5394
144892,-5350
144907,-5353
144921,-5398
144935,-5439
144950,-5454
144965,-5428
144979,-5467
144994,-5433
145008,-5464
145024,-5452
145038,-5438
145052,-5469
145067,-5453
145081,-5490
145096,-5533
145111,-5503
145125,-5495
145139,-5487
145154,-5475
145169,-5500
145183,-5539
145198,-5539
145212,-5548
145227,-5561
145242,-5572
145256,-5577
145270,-5563
145285,-5555
145300,-5543
145314,-5564
145329,-5554
145343,-5554
145358,-5575
145373,-5620
145387,-5592
145401,-5568
145416,-5526
145431,-5573
145445,-5565
145460,-5584
145474,-5554
145489,-5548
145504,-5526
145518,-5561
145532,-5541
145547,-5523
145562,-5550
145576,-5569
145591,-5551
145605,-5586
145619,-5554
145635,-5538
145649,-5547
145664,-5588
145678,-5623
145693,-5660
145708,-5656
145722,-5677
145736,-5675
145751,-5661
145766,-5629
145780,-5640
145795,-5622
145809,-5600
145824,-5643
145839,-5692
145853,-5737
145867,-5693
145882,-5696
145897,-5721
145911,-5752
145926,-5801
145940,-5810
145955,-5800
145970,-5774
145984,-5777
145998,-5826
146013,-5824
146028,-5825
146042,-5842
146057,-5814
146071,-5774
146085,-5754
146101,-5734
146115,-5732
146129,-5771
146144,-5774
146159,-5775
146173,-5773
146188,-5763
146202,-5786
146216,-5803
146232,-5814
146246,-5796
146260,-5841
146275,-5793
146290,-5826
146305,-5782
146319,-5768
146333,-5738
146348,-5773
146363,-5769
146377,-5796
146392,-5799
146406,-5832
146421,-5851
146436,-5858
146450,-5881
146464,-5871
146479,-5914
146494,-5943
146508,-5921
146523,-5940
146537,-5957
146551,-5925
146567,-5895
146581,-5859
146595,-5811
146610,-5830
146625,-5824
146639,-5863
146654,-5878
146668,-5919
146682,-5954
146698,-5916
146712,-5923
146726,-5968
146741,-5956
146756,-5908
146770,-5937
146785,-5944
146799,-5924
146813,-5949
146829,-5909
146843,-5942
146857,-5947
146872,-5899
146887,-5893
146902,-5930
146916,-5931
146930,-5960
146945,-6001
146960,-5953
146974,-5927
146989,-5925
147003,-5925
147017,-5883
147033,-5855
147047,-5896
147061,-5915
147076,-5926
147091,-5888
147105,-5886
147120,-5933
147134,-5895
147148,-5944
147164,-5975
147178,-5998
147192,-6025
147207,-5989
147222,-5989
147236,-5987
147251,-5987
147265,-5959
147279,-6004
147295,-6049
147309,-6070
147323,-6085
147338,-6055
147353,-6094
147367,-6121
147382,-6156
147396,-6189
147410,-6234
147426,-6192
147440,-6199
147454,-6210
147469,-6210
147483,-6241
147499,-6239
147513,-6276
147527,-6295
147542,-6312
147557,-6347
147571,-6388
147586,-6413
147600,-6383
147614,-6416
147630,-6410
147644,-6425
147658,-6417
147673,-6405
147688,-6363
147702,-6394
147717,-6441
147731,-6448
147745,-6479
147761,-6447
147775,-6486
147789,-6448
147804,-6410
147819,-6431
147833,-6466
147848,-6473
147862,-6435
147876,-6421
147892,-6438
147906,-6420
147920,-6406
147935,-6413
147949,-6454
147964,-6469
147979,-6433
147993,-6464
148007,-6493
148023,-6457
148037,-6451
148051,-6462
148066,-6416
148080,-6388
148096,-6368
148110,-6415
148124,-6413
148139,-6383
148154,-6377
148168,-6426
148183,-6408
148197,-6447
148211,-6429
148227,-6474
148241,-6434
148255,-6400
148270,-6380
148285,-6360
148299,-6391
148314,-6422
148328,-6457
148342,-6476
148358,-6487
148372,-6463
148386,-6429
148401,-6399
148415,-6399
148430,-6397
148445,-6430
148459,-6406
148473,-6429
148489,-6381
148503,-6386
148517,-6433
148532,-6482
148546,-6503
148561,-6471
148576,-6484
148590,-6456
148604,-6493
148620,-6520
148634,-6523
148648,-6552
148663,-6601
148677,-6646
148692,-6689
148707,-6683
148721,-6641
148736,-6637
148751,-6646
148765,-6646
148780,-6620
148794,-6639
148808,-6609
148824,-6622
148838,-6625
148852,-6630
148867,-6667
148881,-6696
148896,-6721
148911,-6707
148925,-6665
148939,-6623
148955,-6615
148969,-6636
148983,-6679
148998,-6714
149012,-6696
149027,-6676
149042,-6719
149056,-6750
149070,-6718
149086,-6751
149100,-6756
149114,-6724
149129,-6698
149143,-6674
149158,-6652
149173,-6665
149187,-6657
149201,-6615
149217,-6620
149231,-6584
149245,-6609
149260,-6567
149274,-6612
149289,-6576
149304,-6599
149318,-6600
149332,-6588
149347,-6595
149362,-6596
149377,-6627
149391,-6664
149405,-6699
149421,-6653
149435,-6617
149449,-6595
149464,-6634
149478,-6661
149493,-6664
149508,-6632
149522,-6633
149536,-6627
149552,-6652
149566,-6659
149580,-6680
149595,-6652
149609,-6644
